year,suicides_no,population,indexedCountry,indexedage
2008,1441,8559778,17.0,2.0
2008,6,3610494,17.0,3.0
2008,692,6013042,17.0,4.0
2008,221,1873437,17.0,5.0
2009,84,4009556,17.0,0.0
2009,133,3946153,17.0,1.0
2009,387,8778984,17.0,2.0
2009,3,3425922,17.0,3.0
2009,229,6497453,17.0,4.0
2009,97,2915785,17.0,5.0
2009,332,4210903,17.0,0.0
2009,564,4047103,17.0,1.0
2009,1542,8582671,17.0,2.0
2009,4,3591283,17.0,3.0
2009,676,6096376,17.0,4.0
2009,195,1911370,17.0,5.0
2010,106,3995780,17.0,0.0
2010,133,4012797,17.0,1.0
2010,400,8788212,17.0,2.0
2010,3,3426430,17.0,3.0
2010,232,6570278,17.0,4.0
2010,89,2944062,17.0,5.0
2010,344,4225926,17.0,0.0
2010,513,4128369,17.0,1.0
2010,1444,8592781,17.0,2.0
2010,1,3586875,17.0,3.0
2010,696,6171080,17.0,4.0
2010,227,1960939,17.0,5.0
2011,100,4001855,17.0,0.0
2011,134,4094631,17.0,1.0
2011,417,8790957,17.0,2.0
2011,4,3429167,17.0,3.0
2011,235,6652911,17.0,4.0
2011,70,2973876,17.0,5.0
2011,346,4236989,17.0,0.0
2011,553,4222804,17.0,1.0
2011,1611,8617712,17.0,2.0
2011,8,3594112,17.0,3.0
2011,708,6253024,17.0,4.0
2011,207,2013814,17.0,5.0
2012,70,4054017,17.0,0.0
2012,153,4296499,17.0,1.0
2012,403,8852151,17.0,2.0
2012,2,3521812,17.0,3.0
2012,211,6737405,17.0,4.0
2012,93,2976921,17.0,5.0
2012,364,4204765,17.0,0.0
2012,597,4261254,17.0,1.0
2012,1587,8673006,17.0,2.0
2012,10,3695552,17.0,3.0
2012,739,6392214,17.0,4.0
2012,215,2043034,17.0,5.0
2013,81,4017291,17.0,0.0
2013,124,4356539,17.0,1.0
2013,449,8837469,17.0,2.0
2013,4,3559249,17.0,3.0
2013,232,6839180,17.0,4.0
2013,103,3004685,17.0,5.0
2013,331,4180873,17.0,0.0
2013,586,4320298,17.0,1.0
2013,1743,8656572,17.0,2.0
2013,5,3734237,17.0,3.0
2013,908,6488882,17.0,4.0
2013,258,2096518,17.0,5.0
2014,103,3992566,17.0,0.0
2014,155,4388346,17.0,1.0
2014,462,8850139,17.0,2.0
2014,6,3602933,17.0,3.0
2014,262,6952444,17.0,4.0
2014,83,3052672,17.0,5.0
2014,332,4171187,17.0,0.0
2014,602,4360457,17.0,1.0
2014,1692,8665195,17.0,2.0
2014,7,3778321,17.0,3.0
2014,827,6597480,17.0,4.0
2014,257,2158742,17.0,5.0
2015,104,3966564,17.0,0.0
2015,181,4414464,17.0,1.0
2015,473,8881944,17.0,2.0
2015,6,3663221,17.0,3.0
2015,306,7075576,17.0,4.0
2015,108,3070457,17.0,5.0
2015,374,4151992,17.0,0.0
2015,596,4408293,17.0,1.0
2015,1579,8692440,17.0,2.0
2015,4,3840476,17.0,3.0
2015,906,6716557,17.0,4.0
2015,273,2200958,17.0,5.0
1979,1001,21039000,18.0,0.0
1979,1352,18176000,18.0,1.0
1979,2458,24669000,18.0,2.0
1979,48,17317000,18.0,3.0
1979,1705,20097000,18.0,4.0
1979,384,6290000,18.0,5.0
1979,4245,21405000,18.0,0.0
1979,4505,17862000,18.0,1.0
1979,5207,23380000,18.0,2.0
1979,104,18075000,18.0,3.0
1979,4593,16689000,18.0,4.0
1979,1587,3505000,18.0,5.0
1980,903,21048000,18.0,0.0
1980,1322,18856000,18.0,1.0
1980,2214,24903000,18.0,2.0
1980,26,17029000,18.0,3.0
1980,1548,20445000,18.0,4.0
1980,350,6483000,18.0,5.0
1980,4336,21433000,18.0,0.0
1980,4598,18563000,18.0,1.0
1980,5344,23647000,18.0,2.0
1980,116,17798000,18.0,3.0
1980,4538,16962000,18.0,4.0
1980,1557,3578000,18.0,5.0
1981,960,20839000,18.0,0.0
1981,1437,19537000,18.0,1.0
1981,2374,25106000,18.0,2.0
1981,48,16765000,18.0,3.0
1981,1640,20689000,18.0,4.0
1981,324,6692000,18.0,5.0
1981,4201,21283000,18.0,0.0
1981,4906,19273000,18.0,1.0
1981,5462,23879000,18.0,2.0
1981,119,17527000,18.0,3.0
1981,4523,17147000,18.0,4.0
1981,1580,3669000,18.0,5.0
1982,864,20517000,18.0,0.0
1982,1377,19771000,18.0,1.0
1982,2304,25837500,18.0,2.0
1982,40,16605500,18.0,3.0
1982,1663,20905500,18.0,4.0
1982,367,6914000,18.0,5.0
1982,4161,20990500,18.0,0.0
1982,4939,19532000,18.0,1.0
1982,5721,24615500,18.0,2.0
1982,160,17374500,18.0,3.0
1982,4890,17325000,18.0,4.0
1982,1740,3774000,18.0,5.0
1983,864,20735000,18.0,0.0
1983,1321,19979000,18.0,1.0
1983,2176,26109000,18.0,2.0
1983,53,16782000,18.0,3.0
1983,1666,21124000,18.0,4.0
1983,428,6987000,18.0,5.0
1983,3981,21212000,18.0,0.0
1983,5017,19739000,18.0,1.0
1983,5759,24876000,18.0,2.0
1983,152,17558000,18.0,3.0
1983,4931,17508000,18.0,4.0
1983,1932,3814000,18.0,5.0
1984,877,19872000,18.0,0.0
1984,1267,20663000,18.0,1.0
1984,2267,27106000,18.0,2.0
1984,55,16580000,18.0,3.0
1984,1696,21246000,18.0,4.0
1984,433,7275000,18.0,5.0
1984,4149,20240000,18.0,0.0
1984,5125,20567000,18.0,1.0
1984,5983,25932000,18.0,2.0
1984,177,17394000,18.0,3.0
1984,5295,17802000,18.0,4.0
1984,1943,3958000,18.0,5.0
1985,854,19589000,18.0,0.0
1985,1242,21041000,18.0,1.0
1985,2105,27763000,18.0,2.0
1985,73,16553000,18.0,3.0
1985,1568,21366000,18.0,4.0
1985,466,7469000,18.0,5.0
1985,4267,19962000,18.0,0.0
1985,5134,20986000,18.0,1.0
1985,6053,26589000,18.0,2.0
1985,205,17370000,18.0,3.0
1985,5302,17971000,18.0,4.0
1985,2177,4064000,18.0,5.0
1986,844,19313000,18.0,0.0
1986,1261,21391000,18.0,1.0
1986,2299,28520000,18.0,2.0
1986,56,16517000,18.0,3.0
1986,1696,21455000,18.0,4.0
1986,521,7669000,18.0,5.0
1986,4276,19715000,18.0,0.0
1986,5450,21393000,18.0,1.0
1986,6450,27363000,18.0,2.0
1986,199,17338000,18.0,3.0
1986,5500,18101000,18.0,4.0
1986,2340,4178000,18.0,5.0
1987,815,18925000,18.0,0.0
1987,1285,21645000,18.0,1.0
1987,2270,29359000,18.0,2.0
1987,52,16660000,18.0,3.0
1987,1596,21497000,18.0,4.0
1987,504,7872000,18.0,5.0
1987,4109,19327000,18.0,0.0
1987,5370,21670000,18.0,1.0
1987,6569,28222000,18.0,2.0
1987,199,17486000,18.0,3.0
1987,5482,18190000,18.0,4.0
1987,2532,4295000,18.0,5.0
1988,786,18501000,18.0,0.0
1988,1247,21822000,18.0,1.0
1988,2209,30281000,18.0,2.0
1988,62,16904000,18.0,3.0
1988,1504,21491000,18.0,4.0
1988,519,8062000,18.0,5.0
1988,4143,18897000,18.0,0.0
1988,5463,21853000,18.0,1.0
1988,6528,29147000,18.0,2.0
1988,181,17751000,18.0,3.0
1988,5198,18235000,18.0,4.0
1988,2548,4409000,18.0,5.0
1989,764,18055000,18.0,0.0
1989,1226,21892000,18.0,1.0
1989,2159,31264000,18.0,2.0
1989,56,17151000,18.0,3.0
1989,1432,21480000,18.0,4.0
1989,491,8262000,18.0,5.0
1989,4106,18459000,18.0,0.0
1989,5339,21943000,18.0,1.0
1989,6814,30135000,18.0,2.0
1989,184,18010000,18.0,3.0
1989,5185,18295000,18.0,4.0
1989,2462,4541000,18.0,5.0
1990,709,18097900,18.0,0.0
1990,1211,21596400,18.0,1.0
1990,2175,31749500,18.0,2.0
1990,69,17124400,18.0,3.0
1990,1504,21296300,18.0,4.0
1990,511,8447400,18.0,5.0
1990,4160,18915400,18.0,0.0
1990,5339,21564300,18.0,1.0
1990,7260,30742000,18.0,2.0
1990,195,17970800,18.0,3.0
1990,5109,17861900,18.0,4.0
1990,2653,4585900,18.0,5.0
1991,678,17790000,18.0,0.0
1991,1153,21450000,18.0,1.0
1991,2296,33017000,18.0,2.0
1991,58,17520000,18.0,3.0
1991,1342,21331000,18.0,4.0
1991,511,8705000,18.0,5.0
1991,4073,18609000,18.0,0.0
1991,5361,21427000,18.0,1.0
1991,7454,31995000,18.0,2.0
1991,208,18388000,18.0,3.0
1991,4983,17954000,18.0,4.0
1991,2673,4769000,18.0,5.0
1992,649,17668700,18.0,0.0
1992,1070,21212300,18.0,1.0
1992,2348,34156600,18.0,2.0
1992,82,17783300,18.0,3.0
1992,1325,21346900,18.0,4.0
1992,549,8898100,18.0,5.0
1992,4044,18478000,18.0,0.0
1992,5102,21232500,18.0,1.0
1992,7679,33165400,18.0,2.0
1992,232,18668200,18.0,3.0
1992,4818,18038900,18.0,4.0
1992,2573,4916700,18.0,5.0
1993,730,17630000,18.0,0.0
1993,1089,20933400,18.0,1.0
1993,2362,35236400,18.0,2.0
1993,88,18078200,18.0,3.0
1993,1304,21398900,18.0,4.0
1993,519,9090400,18.0,5.0
1993,4119,18399400,18.0,0.0
1993,5218,20942000,18.0,1.0
1993,7976,34205000,18.0,2.0
1993,233,18972100,18.0,3.0
1993,4797,18163000,18.0,4.0
1993,2649,5043500,18.0,5.0
1994,654,17595500,18.0,0.0
1994,1059,20677400,18.0,1.0
1994,2472,36290200,18.0,2.0
1994,88,18351800,18.0,3.0
1994,1179,21456100,18.0,4.0
1994,514,9261000,18.0,5.0
1994,4302,18347400,18.0,0.0
1994,5295,20676800,18.0,1.0
1994,8199,35239700,18.0,2.0
1994,234,19259500,18.0,3.0
1994,4498,18273200,18.0,4.0
1994,2629,5185500,18.0,5.0
1995,652,17594600,18.0,0.0
1995,1058,20441200,18.0,1.0
1995,2454,37303100,18.0,2.0
1995,77,18606000,18.0,3.0
1995,1157,21504100,18.0,4.0
1995,516,9426600,18.0,5.0
1995,4132,18352000,18.0,0.0
1995,5234,20432000,18.0,1.0
1995,8545,36243300,18.0,2.0
1995,260,19528500,18.0,3.0
1995,4607,18386200,18.0,4.0
1995,2580,5346600,18.0,5.0
1996,634,17604000,18.0,0.0
1996,1013,20176900,18.0,1.0
1996,2594,38357900,18.0,2.0
1996,77,18740800,18.0,3.0
1996,1118,21540200,18.0,4.0
1996,463,9635400,18.0,5.0
1996,3724,18617800,18.0,0.0
1996,4848,20191300,18.0,1.0
1996,8984,37405100,18.0,2.0
1996,225,19681500,18.0,3.0
1996,4613,18490700,18.0,4.0
1996,2586,5556200,18.0,5.0
1997,627,17773900,18.0,0.0
1997,988,19799100,18.0,1.0
1997,2758,39291000,18.0,2.0
1997,74,18917200,18.0,3.0
1997,1095,21652100,18.0,4.0
1997,499,9836300,18.0,5.0
1997,3559,18805800,18.0,0.0
1997,4684,19810400,18.0,1.0
1997,8920,38339600,18.0,2.0
1997,233,19860900,18.0,3.0
1997,4514,18659400,18.0,4.0
1997,2566,5740700,18.0,5.0
1998,603,18171800,18.0,0.0
1998,961,19520600,18.0,1.0
1998,2776,40104100,18.0,2.0
1998,83,19112800,18.0,3.0
1998,1094,22016000,18.0,4.0
1998,520,10057000,18.0,5.0
1998,3532,19041700,18.0,0.0
1998,4404,19253800,18.0,1.0
1998,9192,39000700,18.0,2.0
1998,241,20049800,18.0,3.0
1998,4466,19055300,18.0,4.0
1998,2686,5948900,18.0,5.0
1999,575,18439463,18.0,0.0
1999,912,19109524,18.0,1.0
1999,2674,40861603,18.0,2.0
1999,50,19275566,18.0,3.0
1999,1061,22258230,18.0,4.0
1999,469,10210401,18.0,5.0
1999,3326,19334049,18.0,0.0
1999,4194,18826288,18.0,1.0
1999,8873,39753404,18.0,2.0
1999,194,20219664,18.0,3.0
1999,4306,19349103,18.0,4.0
1999,2549,6111376,18.0,5.0
2000,570,19105073,18.0,0.0
2000,854,19771195,18.0,1.0
2000,2736,41881451,18.0,2.0
2000,63,20034103,18.0,3.0
2000,1084,22717040,18.0,4.0
2000,425,10494416,18.0,5.0
2000,3424,20078818,18.0,0.0
2000,3938,20120529,18.0,1.0
2000,9263,40945028,18.0,2.0
2000,244,21043474,18.0,3.0
2000,4153,19948630,18.0,4.0
2000,2589,6106351,18.0,5.0
2001,562,19463211,18.0,0.0
2001,871,19593734,18.0,1.0
2001,2893,42567863,18.0,2.0
2001,65,20032634,18.0,3.0
2001,1146,23170384,18.0,4.0
2001,412,10691894,18.0,5.0
2001,3409,20485156,18.0,0.0
2001,4199,20013572,18.0,1.0
2001,9684,41638996,18.0,2.0
2001,214,21032860,18.0,3.0
2001,4603,20451417,18.0,4.0
2001,2549,6285825,18.0,5.0
2002,578,19768514,18.0,0.0
2002,911,19725528,18.0,1.0
2002,3058,42957716,18.0,2.0
2002,65,20024727,18.0,3.0
2002,1191,23790625,18.0,4.0
2002,443,10856838,18.0,5.0
2002,3432,20821269,18.0,0.0
2002,4135,20202776,18.0,1.0
2002,10101,42042827,18.0,2.0
2002,199,21012559,18.0,3.0
2002,4890,21085316,18.0,4.0
2002,2642,6470864,18.0,5.0
2003,607,20023561,18.0,0.0
2003,909,19650112,18.0,1.0
2003,3058,42997878,18.0,2.0
2003,56,19991981,18.0,3.0
2003,1237,24463095,18.0,4.0
2003,414,10983008,18.0,5.0
2003,3381,21182602,18.0,0.0
2003,4156,20222486,18.0,1.0
2003,10025,42177315,18.0,2.0
2003,194,20976656,18.0,3.0
2003,4941,21773685,18.0,4.0
2003,2499,6599131,18.0,5.0
2004,720,20262722,18.0,0.0
2004,932,19695906,18.0,1.0
2004,3399,43240905,18.0,2.0
2004,98,19890450,18.0,3.0
2004,1301,25115333,18.0,4.0
2004,423,11104411,18.0,5.0
2004,3596,21438383,18.0,0.0
2004,4142,20336031,18.0,1.0
2004,10145,42486552,18.0,2.0
2004,187,20860278,18.0,3.0
2004,4989,22427063,18.0,4.0
2004,2496,6726102,18.0,5.0
2005,714,20429690,18.0,0.0
2005,924,19721652,18.0,1.0
2005,3209,43509335,18.0,2.0
2005,68,19721304,18.0,3.0
2005,1364,25839240,18.0,4.0
2005,450,11267059,18.0,5.0
2005,3498,21647159,18.0,0.0
2005,4066,20421260,18.0,1.0
2005,10332,42835394,18.0,2.0
2005,204,20675232,18.0,3.0
2005,5190,23156114,18.0,4.0
2005,2610,6883241,18.0,5.0
2006,661,20590472,18.0,0.0
2006,932,19851326,18.0,1.0
2006,3376,43805214,18.0,2.0
2006,66,19697164,18.0,3.0
2006,1536,26609380,18.0,4.0
2006,421,11356899,18.0,5.0
2006,3528,21844954,18.0,0.0
2006,4053,20564653,18.0,1.0
2006,10641,43139910,18.0,2.0
2006,153,20640120,18.0,3.0
2006,5431,23894147,18.0,4.0
2006,2494,6986609,18.0,5.0
2007,659,20765167,18.0,0.0
2007,997,19839678,18.0,1.0
2007,3525,43607902,18.0,2.0
2007,53,19714203,18.0,3.0
2007,1684,27395858,18.0,4.0
2007,411,11421017,18.0,5.0
2007,3481,22014323,18.0,0.0
2007,4281,20531378,18.0,1.0
2007,10978,42992076,18.0,2.0
2007,131,20659096,18.0,3.0
2007,5830,24661084,18.0,4.0
2007,2566,7056824,18.0,5.0
2008,738,21149435,18.0,0.0
2008,1027,19812423,18.0,1.0
2008,3619,42893858,18.0,2.0
2008,68,20113575,18.0,3.0
2008,1703,28307998,18.0,4.0
2008,428,11038522,18.0,5.0
2008,3560,22184611,18.0,0.0
2008,4273,20007152,18.0,1.0
2008,11371,43002471,18.0,2.0
2008,154,21074651,18.0,3.0
2008,6558,25698503,18.0,4.0
2008,2531,7072366,18.0,5.0
2009,776,21299140,18.0,0.0
2009,1027,19992900,18.0,1.0
2009,3664,42836835,18.0,2.0
2009,90,20181953,18.0,3.0
2009,1875,29296258,18.0,4.0
2009,389,11101144,18.0,5.0
2009,3595,22343137,18.0,0.0
2009,4293,20205941,18.0,1.0
2009,11613,42932194,18.0,2.0
2009,175,21139852,18.0,3.0
2009,6851,26664733,18.0,4.0
2009,2552,7168575,18.0,5.0
2010,830,21395712,18.0,0.0
2010,1092,20180858,18.0,1.0
2010,3604,42711237,18.0,2.0
2010,87,20250632,18.0,3.0
2010,2071,30326595,18.0,4.0
2010,403,11163521,18.0,5.0
2010,3772,22463069,18.0,0.0
2010,4645,20409866,18.0,1.0
2010,11767,42798501,18.0,2.0
2010,187,21207667,18.0,3.0
2010,7287,27667895,18.0,4.0
2010,2617,7263596,18.0,5.0
2011,863,21552069,18.0,0.0
2011,1238,20408037,18.0,1.0
2011,3776,42485156,18.0,2.0
2011,86,20251453,18.0,3.0
2011,2128,31268702,18.0,4.0
2011,421,11270969,18.0,5.0
2011,3959,22622559,18.0,0.0
2011,4862,20698307,18.0,1.0
2011,11681,42566273,18.0,2.0
2011,201,21185153,18.0,3.0
2011,7572,28556351,18.0,4.0
2011,2721,7448796,18.0,5.0
2012,954,21653970,18.0,0.0
2012,1231,20667924,18.0,1.0
2012,3857,42238495,18.0,2.0
2012,85,20273917,18.0,3.0
2012,2264,32244829,18.0,4.0
2012,428,11375645,18.0,5.0
2012,3918,22713083,18.0,0.0
2012,4985,21028158,18.0,1.0
2012,11763,42326226,18.0,2.0
2012,226,21198150,18.0,3.0
2012,8032,29473157,18.0,4.0
2012,2853,7633574,18.0,5.0
2013,975,21698877,18.0,0.0
2013,1285,20951958,18.0,1.0
2013,3776,41983845,18.0,2.0
2013,143,20308672,18.0,3.0
2013,2484,33229667,18.0,4.0
2013,431,11486590,18.0,5.0
2013,3903,22735631,18.0,0.0
2013,5063,21386891,18.0,1.0
2013,11396,42085688,18.0,2.0
2013,252,21233001,18.0,3.0
2013,8445,30405404,18.0,4.0
2013,2990,7816638,18.0,5.0
2014,990,21691057,18.0,0.0
2014,1347,21250636,18.0,1.0
2014,4018,41742299,18.0,2.0
2014,151,20336916,18.0,3.0
2014,2676,34193742,18.0,4.0
2014,477,11616299,18.0,5.0
2014,4089,22700273,18.0,0.0
2014,5222,21760455,18.0,1.0
2014,11455,41858354,18.0,2.0
2014,277,21264881,18.0,3.0
2014,8961,31339875,18.0,4.0
2014,3106,7994948,18.0,5.0
2015,1132,21633813,18.0,0.0
2015,1444,21555712,18.0,1.0
2015,4053,41531809,18.0,2.0
2015,158,20342901,18.0,3.0
2015,2872,35115610,18.0,4.0
2015,540,11778666,18.0,5.0
2015,4359,22615073,18.0,0.0
2015,5503,22137097,18.0,1.0
2015,11634,41658010,18.0,2.0
2015,255,21273987,18.0,3.0
2015,9068,32264697,18.0,4.0
2015,3171,8171136,18.0,5.0
1980,7,235200,43.0,0.0
1980,5,187700,43.0,1.0
1980,12,350500,43.0,2.0
1980,0,251600,43.0,3.0
1980,17,247500,43.0,4.0
1980,6,65800,43.0,5.0
1980,35,241600,43.0,0.0
1980,17,187000,43.0,1.0
1980,65,343300,43.0,2.0
1980,3,260700,43.0,3.0
1980,85,220700,43.0,4.0
1980,22,42500,43.0,5.0
1981,7,238000,43.0,0.0
1981,2,190000,43.0,1.0
1981,18,356000,43.0,2.0
1981,0,255000,43.0,3.0
1981,12,249000,43.0,4.0
1981,3,66000,43.0,5.0
1981,21,244000,43.0,0.0
1981,20,189000,43.0,1.0
1981,70,348000,43.0,2.0
1981,0,263000,43.0,3.0
1981,84,222000,43.0,4.0
1981,24,42000,43.0,5.0
1982,4,239600,43.0,0.0
1982,7,190900,43.0,1.0
1982,15,357300,43.0,2.0
1982,0,256800,43.0,3.0
1982,23,251800,43.0,4.0
1982,11,67000,43.0,5.0
1982,18,245600,43.0,0.0
1982,34,189900,43.0,1.0
1982,89,349200,43.0,2.0
1982,1,265000,43.0,3.0
1982,84,224400,43.0,4.0
1982,32,42700,43.0,5.0
1983,5,241000,43.0,0.0
1983,8,192000,43.0,1.0
1983,15,359600,43.0,2.0
1983,0,258400,43.0,3.0
1983,22,253400,43.0,4.0
1983,3,67400,43.0,5.0
1983,18,247100,43.0,0.0
1983,45,191000,43.0,1.0
1983,81,351300,43.0,2.0
1983,1,266600,43.0,3.0
1983,97,225800,43.0,4.0
1983,28,42900,43.0,5.0
1984,7,238200,43.0,0.0
1984,6,201500,43.0,1.0
1984,15,344500,43.0,2.0
1984,1,261100,43.0,3.0
1984,26,268100,43.0,4.0
1984,11,72400,43.0,5.0
1984,19,245200,43.0,0.0
1984,39,202500,43.0,1.0
1984,87,333600,43.0,2.0
1984,1,269000,43.0,3.0
1984,99,234200,43.0,4.0
1984,22,46600,43.0,5.0
1985,5,240000,43.0,0.0
1985,3,203000,43.0,1.0
1985,16,347300,43.0,2.0
1985,2,263100,43.0,3.0
1985,21,270100,43.0,4.0
1985,4,72800,43.0,5.0
1985,16,247000,43.0,0.0
1985,30,204000,43.0,1.0
1985,67,336400,43.0,2.0
1985,1,271000,43.0,3.0
1985,85,235800,43.0,4.0
1985,37,46900,43.0,5.0
1986,12,241800,43.0,0.0
1986,8,204500,43.0,1.0
1986,8,349600,43.0,2.0
1986,0,265000,43.0,3.0
1986,24,272100,43.0,4.0
1986,5,73600,43.0,5.0
1986,18,248800,43.0,0.0
1986,21,205500,43.0,1.0
1986,45,338500,43.0,2.0
1986,2,273000,43.0,3.0
1986,81,237800,43.0,4.0
1986,38,47400,43.0,5.0
1987,7,243700,43.0,0.0
1987,7,206100,43.0,1.0
1987,19,352300,43.0,2.0
1987,1,267000,43.0,3.0
1987,25,274100,43.0,4.0
1987,7,74100,43.0,5.0
1987,18,250800,43.0,0.0
1987,15,207100,43.0,1.0
1987,59,341200,43.0,2.0
1987,1,275200,43.0,3.0
1987,63,239600,43.0,4.0
1987,36,47700,43.0,5.0
1988,6,245500,43.0,0.0
1988,9,207700,43.0,1.0
1988,17,354900,43.0,2.0
1988,0,269000,43.0,3.0
1988,17,276200,43.0,4.0
1988,7,74600,43.0,5.0
1988,28,252600,43.0,0.0
1988,33,208700,43.0,1.0
1988,56,343700,43.0,2.0
1988,2,277200,43.0,3.0
1988,60,241400,43.0,4.0
1988,33,48100,43.0,5.0
1989,12,247300,43.0,0.0
1989,13,209200,43.0,1.0
1989,17,357700,43.0,2.0
1989,0,271000,43.0,3.0
1989,21,278400,43.0,4.0
1989,5,75200,43.0,5.0
1989,32,254500,43.0,0.0
1989,33,210200,43.0,1.0
1989,78,346200,43.0,2.0
1989,2,279300,43.0,3.0
1989,94,243200,43.0,4.0
1989,37,48500,43.0,5.0
1990,7,240000,43.0,0.0
1990,8,224000,43.0,1.0
1990,14,358000,43.0,2.0
1990,3,264000,43.0,3.0
1990,25,283000,43.0,4.0
1990,9,90000,43.0,5.0
1990,33,247000,43.0,0.0
1990,27,216000,43.0,1.0
1990,75,339000,43.0,2.0
1990,3,275000,43.0,3.0
1990,74,246000,43.0,4.0
1990,37,52000,43.0,5.0
1993,10,254841,43.0,0.0
1993,11,225577,43.0,1.0
1993,32,369910,43.0,2.0
1993,2,257605,43.0,3.0
1993,29,294908,43.0,4.0
1993,15,97402,43.0,5.0
1993,45,262318,43.0,0.0
1993,48,217544,43.0,1.0
1993,88,346669,43.0,2.0
1993,4,267997,43.0,3.0
1993,91,245147,43.0,4.0
1993,43,56310,43.0,5.0
1994,10,258791,43.0,0.0
1994,7,225646,43.0,1.0
1994,23,374631,43.0,2.0
1994,0,257110,43.0,3.0
1994,28,297374,43.0,4.0
1994,10,99307,43.0,5.0
1994,33,267079,43.0,0.0
1994,59,218727,43.0,1.0
1994,89,351348,43.0,2.0
1994,3,267769,43.0,3.0
1994,102,245863,43.0,4.0
1994,42,56651,43.0,5.0
1995,18,261360,43.0,0.0
1995,15,226150,43.0,1.0
1995,27,379373,43.0,2.0
1995,2,257331,43.0,3.0
1995,25,299569,43.0,4.0
1995,16,101397,43.0,5.0
1995,43,270288,43.0,0.0
1995,52,220523,43.0,1.0
1995,83,356049,43.0,2.0
1995,0,268243,43.0,3.0
1995,94,246698,43.0,4.0
1995,52,56835,43.0,5.0
1996,9,262588,43.0,0.0
1996,12,227151,43.0,1.0
1996,27,384280,43.0,2.0
1996,1,258419,43.0,3.0
1996,25,300610,43.0,4.0
1996,12,104408,43.0,5.0
1996,48,271740,43.0,0.0
1996,48,222786,43.0,1.0
1996,80,360457,43.0,2.0
1996,4,269451,43.0,3.0
1996,98,246654,43.0,4.0
1996,29,58734,43.0,5.0
1997,11,262647,43.0,0.0
1997,14,228513,43.0,1.0
1997,23,389448,43.0,2.0
1997,1,260472,43.0,3.0
1997,31,301689,43.0,4.0
1997,10,107408,43.0,5.0
1997,49,271839,43.0,0.0
1997,59,225600,43.0,1.0
1997,93,365113,43.0,2.0
1997,1,271653,43.0,3.0
1997,115,246859,43.0,4.0
1997,49,60421,43.0,5.0
1998,15,261707,43.0,0.0
1998,15,230204,43.0,1.0
1998,37,394443,43.0,2.0
1998,0,262973,43.0,3.0
1998,24,302651,43.0,4.0
1998,15,110371,43.0,5.0
1998,48,270811,43.0,0.0
1998,70,228816,43.0,1.0
1998,114,369621,43.0,2.0
1998,4,274290,43.0,3.0
1998,123,247165,43.0,4.0
1998,56,61835,43.0,5.0
1999,9,260141,43.0,0.0
1999,9,232218,43.0,1.0
1999,29,398731,43.0,2.0
1999,3,265191,43.0,3.0
1999,26,303373,43.0,4.0
1999,8,113267,43.0,5.0
1999,49,269133,43.0,0.0
1999,48,232282,43.0,1.0
1999,99,373571,43.0,2.0
1999,1,276594,43.0,3.0
1999,103,247410,43.0,4.0
1999,66,62922,43.0,5.0
2000,13,258235,43.0,0.0
2000,13,234530,43.0,1.0
2000,33,401998,43.0,2.0
2000,2,266635,43.0,3.0
2000,22,303770,43.0,4.0
2000,11,116083,43.0,5.0
2000,62,267146,43.0,0.0
2000,60,235863,43.0,1.0
2000,135,376711,43.0,2.0
2000,2,278048,43.0,3.0
2000,141,247499,43.0,4.0
2000,61,63651,43.0,5.0
2001,13,254779,43.0,0.0
2001,14,236799,43.0,1.0
2001,42,404912,43.0,2.0
2001,1,267424,43.0,3.0
2001,29,303804,43.0,4.0
2001,10,119725,43.0,5.0
2001,51,263212,43.0,0.0
2001,44,238488,43.0,1.0
2001,122,379834,43.0,2.0
2001,3,278758,43.0,3.0
2001,119,247337,43.0,4.0
2001,51,65952,43.0,5.0
2002,17,251019,43.0,0.0
2002,14,239064,43.0,1.0
2002,39,406545,43.0,2.0
2002,3,267162,43.0,3.0
2002,50,303582,43.0,4.0
2002,18,123044,43.0,5.0
2002,77,259090,43.0,0.0
2002,82,240893,43.0,1.0
2002,152,381763,43.0,2.0
2002,2,278336,43.0,3.0
2002,143,246961,43.0,4.0
2002,78,67798,43.0,5.0
2003,11,247644,43.0,0.0
2003,18,240934,43.0,1.0
2003,48,407508,43.0,2.0
2003,2,265973,43.0,3.0
2003,34,303367,43.0,4.0
2003,10,126141,43.0,5.0
2003,48,255495,43.0,0.0
2003,63,242784,43.0,1.0
2003,107,383052,43.0,2.0
2003,1,276941,43.0,3.0
2003,131,246693,43.0,4.0
2003,62,69240,43.0,5.0
2004,17,245401,43.0,0.0
2004,9,241875,43.0,1.0
2004,34,408704,43.0,2.0
2004,3,264222,43.0,3.0
2004,31,303509,43.0,4.0
2004,14,129090,43.0,5.0
2004,56,253189,43.0,0.0
2004,65,243681,43.0,1.0
2004,119,384545,43.0,2.0
2004,4,275002,43.0,3.0
2004,101,246918,43.0,4.0
2004,67,70353,43.0,5.0
2005,17,244651,43.0,0.0
2005,15,241655,43.0,1.0
2005,37,410654,43.0,2.0
2005,2,262330,43.0,3.0
2005,26,304225,43.0,4.0
2005,18,131946,43.0,5.0
2005,56,252521,43.0,0.0
2005,66,243372,43.0,1.0
2005,93,386768,43.0,2.0
2005,1,272986,43.0,3.0
2005,112,247909,43.0,4.0
2005,55,71161,43.0,5.0
2006,6,245043,43.0,0.0
